Container,CPU Utilisation,Memory Utilisation,Iteration
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,2596.0,68.0,10.0
jdk2-2-2-01,6735.0,542.0,10.0
jdk2-2-2-01,6735.0,542.0,10.0
jdk2-2-2-01,6735.0,542.0,10.0
jdk2-2-2-01,6735.0,542.0,10.0
jdk2-2-2-01,6735.0,542.0,10.0
jdk2-2-2-01,6735.0,542.0,10.0
jdk2-2-2-01,6735.0,542.0,10.0
jdk2-2-2-01,6735.0,542.0,10.0
jdk2-2-2-01,6735.0,542.0,10.0
jdk2-2-2-01,6735.0,542.0,10.0
jdk2-2-2-01,6735.0,542.0,10.0
jdk2-2-2-01,6735.0,542.0,10.0
jdk2-2-2-01,6735.0,542.0,10.0
jdk2-2-2-01,6735.0,542.0,10.0
jdk2-2-2-01,6735.0,542.0,10.0
jdk2-2-2-01,6735.0,542.0,10.0
jdk2-2-2-01,6735.0,542.0,10.0
jdk2-2-2-01,6735.0,542.0,10.0
