Container,CPU Utilisation,Memory Utilisation,Iteration
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,6735.0,542.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
jdk2-2-2-01,2127.0,62.0,11.0
