Container,CPU Utilisation,Memory Utilisation,Iteration
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,5760.0,211.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
jdk2-3-2-01,2575.0,38.0,12.0
