Container,CPU Utilisation,Memory Utilisation,Iteration
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-01,1920.0,134.0,9.0
jdk05-05-1-02,1910.0,114.0,9.0
jdk05-05-1-02,1890.0,419.0,9.0
jdk05-05-1-01,1897.0,233.0,9.0
jdk05-05-1-02,1890.0,419.0,9.0
jdk05-05-1-01,1897.0,233.0,9.0
jdk05-05-1-02,1890.0,419.0,9.0
jdk05-05-1-01,1897.0,233.0,9.0
jdk05-05-1-01,1897.0,233.0,9.0
jdk05-05-1-02,1890.0,419.0,9.0
jdk05-05-1-02,1890.0,419.0,9.0
jdk05-05-1-01,1897.0,233.0,9.0
jdk05-05-1-02,1890.0,419.0,9.0
jdk05-05-1-01,1897.0,233.0,9.0
jdk05-05-1-02,1890.0,419.0,9.0
jdk05-05-1-01,1897.0,233.0,9.0
jdk05-05-1-02,1890.0,419.0,9.0
jdk05-05-1-01,1897.0,233.0,9.0
jdk05-05-1-01,1897.0,233.0,9.0
jdk05-05-1-02,1890.0,419.0,9.0
jdk05-05-1-02,1890.0,419.0,9.0
jdk05-05-1-01,1897.0,233.0,9.0
jdk05-05-1-02,1890.0,419.0,9.0
jdk05-05-1-01,1897.0,233.0,9.0
jdk05-05-1-01,1897.0,233.0,9.0
jdk05-05-1-02,1890.0,419.0,9.0
jdk05-05-1-02,1890.0,419.0,9.0
jdk05-05-1-01,1897.0,233.0,9.0
jdk05-05-1-02,1890.0,419.0,9.0
jdk05-05-1-01,1897.0,233.0,9.0
jdk05-05-1-02,1890.0,419.0,9.0
jdk05-05-1-01,1897.0,233.0,9.0
jdk05-05-1-02,1890.0,419.0,9.0
jdk05-05-1-01,1897.0,233.0,9.0
jdk05-05-1-02,1890.0,419.0,9.0
