Time,GC Util,heapSize,numThreads,GCInterval
0.0,0.0,100,100,100
0.0,0.0,100,100,100
2102.0,31.0,100.0,100.0,100
2102.0,31.0,100.0,100.0,100
2895.0,50.0,102.34,100.0,100
2895.0,50.0,102.34,100.0,100
5965.0,32.0,104.69,100.0,100
5965.0,32.0,104.69,100.0,100
6272.0,96.0,107.03,100.0,100
6272.0,96.0,107.03,100.0,100
6454.0,41.0,109.38,100.0,100
6454.0,41.0,109.38,100.0,100
6585.0,46.0,111.72,100.0,100
6585.0,46.0,111.72,100.0,100
6692.0,63.0,114.06,100.0,100
6692.0,63.0,114.06,100.0,100
6773.0,110.0,116.41,100.0,100
6773.0,110.0,116.41,100.0,100
6864.0,50.0,118.75,100.0,100
6864.0,50.0,118.75,100.0,100
6919.0,61.0,121.09,100.0,100
6919.0,61.0,121.09,100.0,100
6978.0,65.0,123.44,100.0,100
6978.0,65.0,123.44,100.0,100
7062.0,27.0,125.78,100.0,100
7062.0,27.0,125.78,100.0,100
7102.0,48.0,128.12,100.0,100
7102.0,48.0,128.12,100.0,100
7189.0,25.0,130.47,100.0,100
7189.0,25.0,130.47,100.0,100
7358.0,24.0,132.81,100.0,100
7358.0,24.0,132.81,100.0,100
7516.0,25.0,135.16,100.0,100
7516.0,25.0,135.16,100.0,100
7516.0,25.0,135.16,100.0,100
7516.0,25.0,135.16,100.0,100
7669.0,47.0,137.5,100.0,100
7669.0,47.0,137.5,100.0,100
7669.0,47.0,137.5,100.0,100
7669.0,47.0,137.5,100.0,100
7709.0,48.0,139.84,100.0,100
7709.0,48.0,139.84,100.0,100
7709.0,48.0,139.84,100.0,100
7709.0,48.0,139.84,100.0,100
7751.0,45.0,142.19,100.0,100
7751.0,45.0,142.19,100.0,100
